(99.9884, 99.40357852882703, 99.4, 98.81422924901186, 100.0)
(99.4829, 94.96626881162429, 95.15, 98.70550161812298, 91.5)
(99.55810000000001, 96.2051282051282, 96.3, 98.73684210526315, 93.8)
(99.71209999999999, 97.41510390268625, 97.45, 98.7667009249743, 96.1)
(97.9707, 89.15662650602408, 90.10000000000001, 98.54721549636804, 81.39999999999999)
(97.51910000000001, 81.01116990005879, 83.85000000000001, 98.28815977175464, 68.89999999999999)
(95.2485, 69.92287917737788, 76.6, 97.84172661870504, 54.400000000000006)
(97.6499, 81.08108108108108, 83.89999999999999, 98.29059829059828, 69.0)
(99.6874, 96.95152423788106, 96.95, 96.90309690309691, 97.0)
(99.8967, 97.92079207920791, 97.89999999999999, 96.96078431372548, 98.9)
(99.7736, 97.15710723192021, 97.15, 96.91542288557214, 97.39999999999999)
(99.9471, 98.22309970384994, 98.2, 96.9785575048733, 99.5)
(99.8608, 97.87023278850916, 97.85000000000001, 96.95780176643768, 98.8)
(99.6572, 96.95152423788106, 96.95, 96.90309690309691, 97.0)
(99.90299999999999, 98.02176063303659, 98.0, 96.96673189823875, 99.1)
(98.97540000000001, 92.660072878709, 92.95, 96.63409337676438, 89.0)
(97.82889999999999, 85.95132743362832, 87.3, 96.16336633663366, 77.7)
(92.74074999999999, 56.70604586518415, 68.85, 92.9384965831435, 40.8)
(97.46050000000001, 83.83098591549296, 85.65, 96.0, 74.4)
(99.37855, 96.05263157894736, 96.1, 97.23360655737704, 94.89999999999999)
(99.59965000000001, 97.35132433783107, 97.35000000000001, 97.30269730269731, 97.39999999999999)
(99.74419999999999, 97.65819631290483, 97.65, 97.31876861966236, 98.0)
(99.7699, 98.31683168316832, 98.3, 97.35294117647058, 99.3)
(99.4347, 96.31499242806663, 96.35000000000001, 97.24770642201835, 95.39999999999999)
(99.7746, 98.01390268123139, 98.0, 97.33727810650888, 98.7)
(99.35585, 96.10520991401113, 96.15, 97.23643807574207, 95.0)
(98.6722, 92.90928050052138, 93.2, 97.05882352941177, 89.1)
(98.17309999999999, 90.86078639744952, 91.4, 96.93877551020408, 85.5)
(94.8639, 78.10089020771514, 81.55, 96.05839416058394, 65.8)
(97.87430000000002, 89.8068669527897, 90.5, 96.875, 83.7)
(99.49799999999999, 93.98220826792256, 94.25, 98.57299670691548, 89.8)
(99.5409, 94.86248053969902, 95.05, 98.59762675296656, 91.4)
(98.7094, 84.82092097782831, 86.65, 98.28722002635047, 74.6)
(99.6884, 96.20901639344261, 96.3, 98.6344537815126, 93.89999999999999)
(98.9825, 88.55885588558856, 89.60000000000001, 98.41075794621027, 80.5)
(98.11949999999999, 80.1892371377883, 83.25, 98.11866859623734, 67.80000000000001)
(99.8961, 98.64932466233117, 98.65, 98.69869869869869, 98.6)
(81.76289999999999, 30.176026823134954, 58.35, 93.26424870466322, 18.0)
(82.98910000000001, 25.49526270456503, 56.75, 91.92546583850931, 14.799999999999999)
(63.735699999999994, 15.985467756584923, 53.75, 87.12871287128714, 8.799999999999999)
(86.01859999999999, 25.645438898450944, 56.8, 91.9753086419753, 14.899999999999999)
(97.5208, 85.84169453734673, 87.3, 96.97732997481108, 77.0)
(98.43130000000001, 89.41684665226782, 90.2, 97.1830985915493, 82.8)
(99.1766, 95.13568868407579, 95.25, 97.4816369359916, 92.9)
(98.0395, 87.22466960352423, 88.4, 97.05882352941177, 79.2)
(98.1137, 89.17748917748918, 90.0, 97.16981132075472, 82.39999999999999)
(99.00420000000003, 94.16020671834625, 94.35, 97.43315508021391, 91.10000000000001)
(96.89410000000001, 80.51341890315051, 83.3, 96.63865546218487, 69.0)
(99.739, 97.34335839598998, 97.35000000000001, 97.58793969849246, 97.1)
(98.7711, 92.77486910994764, 93.10000000000001, 97.36263736263736, 88.6)
(97.7846, 91.06382978723404, 91.60000000000001, 97.27272727272728, 85.6)
(98.1471, 88.75611080934274, 89.64999999999999, 97.14625445897741, 81.69999999999999)
(98.4575, 91.0344827586207, 91.55, 96.94915254237289, 85.8)
(98.6482, 91.09225874867444, 91.60000000000001, 96.95259593679458, 85.9)
(98.5416, 92.00841219768665, 92.4, 97.00665188470067, 87.5)
(99.4074, 96.26262626262626, 96.3, 97.24489795918367, 95.3)
(97.976, 88.3088635127787, 89.25, 96.7818831942789, 81.2)
(99.34740000000002, 95.78893962455606, 95.85000000000001, 97.2193614830072, 94.39999999999999)
(97.96900000000001, 86.39380530973452, 87.7, 96.65841584158416, 78.10000000000001)
(98.85505, 93.18772750910037, 93.45, 97.0747562296858, 89.60000000000001)
(99.5073, 96.36730575176588, 96.39999999999999, 97.25050916496944, 95.5)
(98.4716, 92.85341679707876, 93.15, 97.05561613958561, 89.0)
(99.24000000000001, 95.89457678661937, 95.95, 97.2250770811922, 94.6)
(98.27480000000001, 87.36263736263736, 88.5, 96.95121951219512, 79.5)
(98.3753, 88.28337874659401, 89.25, 97.0059880239521, 81.0)
(98.98310000000001, 93.1735278791037, 93.45, 97.27965179542981, 89.4)
(99.0667, 93.34027055150885, 93.60000000000001, 97.2885032537961, 89.7)
(97.4718, 81.22827346465817, 83.8, 96.55647382920111, 70.1)
(99.0568, 93.22916666666666, 93.5, 97.28260869565217, 89.5)
(97.6739, 82.25157955198162, 84.55, 96.62618083670715, 71.6)
(98.7863, 91.41949152542374, 91.9, 97.18468468468468, 86.3)
(99.25670000000001, 95.03328213005634, 95.15, 97.37670514165792, 92.80000000000001)
(99.4663, 96.35995955510617, 96.39999999999999, 97.4437627811861, 95.3)
(99.24380000000001, 94.43872296601444, 94.6, 97.34607218683652, 91.7)
(98.8489, 94.24350483953134, 94.35, 96.0539979231568, 92.5)
(99.0151, 95.36290322580645, 95.39999999999999, 96.13821138211382, 94.6)
(99.392, 96.76777722526107, 96.75, 96.24134520276954, 97.3)
(99.38719999999999, 96.40718562874252, 96.39999999999999, 96.21513944223108, 96.6)
(97.9787, 89.45686900958466, 90.10000000000001, 95.67198177676538, 84.0)
(99.4507, 96.71641791044775, 96.7, 96.23762376237623, 97.2)
(98.3013, 92.04368174726987, 92.35, 95.88299024918743, 88.5)
(98.27900000000001, 91.19496855345912, 91.60000000000001, 95.81497797356829, 87.0)
(99.4109, 96.1480740370185, 96.15, 96.1961961961962, 96.1)
(98.976, 94.83282674772036, 94.89999999999999, 96.09856262833677, 93.60000000000001)
(99.5495, 96.3554667998003, 96.35000000000001, 96.21136590229312, 96.5)
